Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation
33,1,11,3,4,3,2,0,1,0,0,17911,Self Enquiry,Salaried,Female,Basic,Married,Executive
40,1,6,2,3,3,5,0,3,0,1,21513,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
53,1,15,3,4,5,2,0,1,1,2,21628,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
48,1,23,4,2,3,3,1,1,1,1,23745,Company Invited,Small Business,Male,Deluxe,Married,Manager
33,1,10,4,4,5,3,0,1,1,1,25403,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
40,1,32,4,4,3,5,0,1,0,1,29598,Company Invited,Salaried,Male,Standard,Divorced,Senior Manager
47,3,12,4,4,3,6,1,5,1,2,24450,Company Invited,Small Business,Male,Deluxe,Unmarried,Manager
38,1,9,4,5,3,8,1,3,0,3,20768,Self Enquiry,Salaried,Male,Basic,Single,Executive
28,3,15,3,4,4,3,0,1,0,2,24892,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
37,2,20,3,5,5,6,1,5,1,2,23317,Self Enquiry,Salaried,Male,Basic,Married,Executive
33,1,31,2,4,4,5,1,4,1,0,17313,Self Enquiry,Small Business,Male,Basic,Single,Executive
48,3,11,3,4,3,3,1,3,1,2,22841,Self Enquiry,Salaried,Female,Deluxe,Unmarried,Manager
48,1,6,2,1,3,3,0,1,0,0,31885,Company Invited,Small Business,Male,Super Deluxe,Single,AVP
31,3,12,3,4,3,4,0,4,1,2,28097,Self Enquiry,Salaried,Female,Standard,Divorced,Senior Manager
42,1,11,3,3,3,5,0,3,1,0,17093,Company Invited,Salaried,Male,Basic,Divorced,Executive
57,1,16,4,4,3,4,0,1,1,1,21620,Company Invited,Small Business,Female,Basic,Married,Executive
31,1,7,3,5,3,3,1,1,1,2,23804,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
29,3,33,2,3,3,2,0,3,0,0,22639,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
34,1,22,3,4,3,2,0,5,1,2,17553,Company Invited,Salaried,Female,Basic,Single,Executive
19,3,27,2,4,4,2,1,2,0,1,17121,Self Enquiry,Salaried,Male,Basic,Single,Executive
51,1,35,4,3,3,3,1,2,1,3,21899,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
54,3,14,4,5,3,2,1,2,0,1,29612,Self Enquiry,Small Business,Female,Standard,Divorced,Senior Manager
42,1,9,3,6,3,6,1,3,0,1,21456,Self Enquiry,Salaried,Female,Basic,Married,Executive
31,1,11,3,4,3,20,1,4,1,2,20963,Company Invited,Large Business,Male,Basic,Single,Executive
46,1,9,3,5,3,3,0,4,1,2,24448,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
58,3,16,2,3,3,1,0,3,0,1,28872,Self Enquiry,Small Business,Male,Super Deluxe,Single,AVP
27,1,13,4,4,3,3,1,1,0,2,21337,Self Enquiry,Salaried,Female,Basic,Married,Executive
35,3,17,3,4,3,3,1,1,1,2,22679,Company Invited,Salaried,Male,Deluxe,Married,Manager
45,1,34,2,4,4,2,0,3,1,0,31704,Self Enquiry,Large Business,Female,Super Deluxe,Single,AVP
55,1,8,3,3,4,4,0,1,0,1,25976,Company Invited,Salaried,Male,Standard,Married,Senior Manager
38,1,7,3,5,5,4,0,4,1,2,22598,Self Enquiry,Small Business,Female,Basic,Divorced,Executive
34,1,15,3,3,5,5,0,3,0,1,20346,Company Invited,Salaried,Male,Deluxe,Married,Manager
47,3,10,3,2,5,4,0,3,1,1,31903,Self Enquiry,Large Business,Female,Super Deluxe,Married,AVP
53,3,30,3,3,5,7,1,3,1,2,25448,Self Enquiry,Salaried,Male,Standard,Unmarried,Senior Manager
45,2,7,3,5,3,6,0,5,1,2,24663,Self Enquiry,Salaried,Fe Male,Deluxe,Unmarried,Manager
35,1,13,3,5,4,8,0,3,1,1,23183,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
35,1,26,3,4,4,6,0,3,1,1,23122,Company Invited,Small Business,Female,Deluxe,Married,Manager
34,3,15,3,5,3,2,0,1,0,2,21020,Company Invited,Salaried,Female,Basic,Single,Executive
51,1,9,2,3,3,3,0,4,1,1,28116,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
43,3,7,2,4,3,3,0,3,1,1,23585,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
36,1,20,3,3,3,1,1,5,1,0,21586,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
27,1,15,2,3,4,2,0,3,1,0,17279,Self Enquiry,Small Business,Female,Basic,Single,Executive
27,1,13,4,2,3,2,0,4,1,2,21222,Company Invited,Salaried,Male,Basic,Married,Executive
44,1,15,3,4,4,6,0,3,1,1,23443,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
34,3,15,3,4,5,4,0,5,1,1,25070,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
35,1,7,3,5,4,7,0,1,1,2,21972,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
18,1,11,3,3,3,2,0,2,1,1,16051,Company Invited,Salaried,Male,Basic,Single,Executive
34,3,10,3,3,3,1,0,1,0,0,21538,Company Invited,Small Business,Female,Deluxe,Married,Manager
27,1,20,2,3,5,2,1,4,1,0,17235,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
45,1,12,2,3,5,5,1,3,1,1,28245,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
59,3,17,3,4,3,2,0,3,0,2,32550,Self Enquiry,Small Business,Male,Super Deluxe,Single,AVP
49,1,31,2,3,5,2,0,3,0,0,18211,Self Enquiry,Salaried,Female,Basic,Married,Executive
60,3,32,5,4,5,2,0,3,1,2,26315,Self Enquiry,Salaried,Fe Male,Standard,Unmarried,Senior Manager
49,3,17,2,3,3,2,0,4,0,1,22654,Self Enquiry,Small Business,Female,Standard,Divorced,Senior Manager
58,1,8,2,3,3,5,0,2,1,1,17479,Self Enquiry,Large Business,Male,Basic,Single,Executive
35,1,6,3,5,3,2,0,3,0,1,17977,Self Enquiry,Salaried,Female,Basic,Married,Executive
25,3,14,2,3,3,1,1,1,1,1,19907,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
35,2,16,3,4,3,3,0,1,1,1,21420,Self Enquiry,Large Business,Female,Basic,Divorced,Executive
42,1,9,3,1,3,3,1,5,0,0,20231,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
33,1,31,2,4,4,5,1,4,0,0,17313,Self Enquiry,Small Business,Male,Basic,Single,Executive
43,1,9,4,5,3,5,0,1,1,1,25459,Self Enquiry,Salaried,Male,Deluxe,Unmarried,Manager
53,3,14,3,3,3,6,0,3,1,0,26836,Self Enquiry,Small Business,Male,Super Deluxe,Married,AVP
30,1,16,3,3,3,1,0,4,0,0,24667,Self Enquiry,Small Business,Fe Male,Standard,Unmarried,Senior Manager
23,1,23,4,3,3,3,1,3,0,1,21613,Company Invited,Small Business,Male,Basic,Married,Executive
43,1,12,4,4,3,6,0,3,0,2,20771,Company Invited,Salaried,Male,Basic,Married,Executive
41,3,6,3,3,3,1,1,4,0,2,20993,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
42,1,12,3,2,3,4,1,1,1,2,20805,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
34,1,7,3,5,3,2,0,4,1,2,25627,Self Enquiry,Salaried,Fe Male,Deluxe,Unmarried,Manager
30,1,8,2,4,3,1,0,4,0,0,17720,Self Enquiry,Small Business,Male,Basic,Single,Executive
31,1,35,4,4,3,3,0,3,1,3,24453,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
45,1,31,2,3,4,4,0,4,1,1,33061,Company Invited,Small Business,Female,King,Single,VP
29,2,15,4,5,3,3,0,1,1,1,23614,Self Enquiry,Small Business,Male,Basic,Married,Executive
37,1,15,3,4,3,3,0,4,1,2,28774,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
36,1,15,3,1,4,2,0,5,1,0,17810,Company Invited,Salaried,Male,Basic,Married,Executive
27,1,12,2,4,3,2,0,1,1,1,17539,Self Enquiry,Salaried,Male,Basic,Married,Executive
24,3,19,3,3,4,2,0,1,0,0,17033,Company Invited,Salaried,Female,Basic,Divorced,Executive
19,1,9,3,3,4,2,0,3,1,2,16483,Self Enquiry,Small Business,Female,Basic,Single,Executive
38,2,6,2,1,3,2,0,4,1,0,17844,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
36,3,15,4,4,3,3,0,3,1,3,21250,Self Enquiry,Salaried,Female,Basic,Married,Executive
35,1,16,3,5,4,3,0,1,1,1,27299,Self Enquiry,Small Business,Fe Male,Standard,Unmarried,Senior Manager
45,1,9,4,2,3,3,0,4,1,3,20689,Self Enquiry,Salaried,Female,Basic,Married,Executive
28,1,6,2,4,4,2,0,4,0,0,17596,Company Invited,Small Business,Male,Basic,Married,Executive
34,3,27,3,2,3,2,0,3,1,0,20337,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
43,1,16,2,4,3,2,0,3,0,0,20257,Company Invited,Salaried,Female,Deluxe,Married,Manager
29,1,26,4,5,5,3,0,3,1,3,21874,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
39,1,7,3,4,3,2,0,5,1,1,23413,Company Invited,Salaried,Male,Deluxe,Married,Manager
30,3,26,4,5,3,3,0,4,1,1,27298,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
54,1,9,4,5,3,2,0,5,1,3,28847,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
31,1,13,2,3,3,4,0,3,1,0,20915,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
51,1,7,3,5,3,4,0,3,1,1,22368,Self Enquiry,Small Business,Male,Basic,Married,Executive
44,1,7,3,4,3,6,0,1,1,2,24240,Company Invited,Salaried,Female,Deluxe,Married,Manager
53,1,6,2,4,3,5,1,1,0,0,27965,Company Invited,Small Business,Female,Super Deluxe,Married,AVP
38,3,20,3,3,4,1,0,5,1,2,24924,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
38,1,13,2,1,3,2,0,3,0,0,17610,Company Invited,Salaried,Male,Basic,Married,Executive
23,3,8,3,3,5,4,0,3,1,2,17322,Self Enquiry,Large Business,Male,Basic,Married,Executive
56,1,6,2,3,3,2,0,3,0,0,21306,Company Invited,Salaried,Male,Deluxe,Married,Manager
32,1,8,3,3,3,1,0,5,1,1,18068,Company Invited,Salaried,Male,Basic,Single,Executive
30,1,11,4,5,5,3,0,4,0,1,20787,Self Enquiry,Large Business,Female,Basic,Married,Executive
29,3,16,2,3,4,2,0,1,1,0,17297,Self Enquiry,Small Business,Male,Basic,Married,Executive
40,1,26,3,4,3,2,0,5,1,1,22580,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
31,3,14,3,4,4,2,0,2,1,1,21661,Self Enquiry,Small Business,Male,Basic,Unmarried,Executive
32,3,12,3,4,3,3,0,5,0,2,27024,Self Enquiry,Large Business,Male,Deluxe,Married,Manager
51,3,7,3,4,3,5,1,1,1,2,23406,Company Invited,Salaried,Male,Deluxe,Unmarried,Manager
36,1,32,4,4,4,3,1,3,0,1,20700,Company Invited,Salaried,Female,Basic,Married,Executive
32,3,23,4,4,3,4,0,5,1,1,26839,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
27,2,28,2,4,4,2,0,1,1,0,17863,Company Invited,Salaried,Female,Basic,Married,Executive
28,1,35,3,5,4,2,0,1,1,2,21549,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
53,1,13,2,3,3,4,0,2,1,0,33606,Self Enquiry,Small Business,Female,King,Married,VP
36,3,14,2,3,3,5,0,3,1,1,20079,Company Invited,Large Business,Male,Deluxe,Married,Manager
36,1,32,3,5,3,6,0,2,0,2,22359,Self Enquiry,Salaried,Male,Deluxe,Unmarried,Manager
46,3,11,2,4,5,6,1,4,0,1,23684,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
21,3,16,3,4,3,3,1,4,0,1,21001,Company Invited,Small Business,Female,Basic,Single,Executive
45,2,7,3,5,3,6,0,5,1,2,24663,Self Enquiry,Salaried,Fe Male,Deluxe,Unmarried,Manager
32,1,9,3,4,3,2,1,4,1,2,21373,Self Enquiry,Salaried,Male,Basic,Married,Executive
27,1,10,2,1,4,2,1,4,1,0,21142,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
32,1,33,3,4,3,3,0,3,1,2,21589,Self Enquiry,Salaried,Male,Basic,Married,Executive
41,1,15,3,3,3,3,0,4,1,2,34419,Company Invited,Small Business,Male,King,Married,VP
50,1,13,2,4,3,6,1,4,1,1,33740,Self Enquiry,Small Business,Female,King,Married,VP
42,1,8,2,3,3,3,1,3,1,0,25124,Company Invited,Salaried,Male,Standard,Married,Senior Manager
32,1,7,3,4,4,3,0,3,0,1,21179,Self Enquiry,Small Business,Male,Basic,Single,Executive
41,1,23,4,4,3,2,0,3,1,3,22222,Company Invited,Salaried,Male,Basic,Married,Executive
32,3,8,3,3,5,2,0,3,1,0,17827,Company Invited,Salaried,Female,Basic,Married,Executive
30,2,6,2,3,3,1,0,1,0,1,17064,Self Enquiry,Salaried,Male,Basic,Married,Executive
52,1,10,4,4,4,5,0,5,1,2,32412,Self Enquiry,Small Business,Female,Super Deluxe,Single,AVP
32,3,6,3,4,4,1,0,1,0,2,17269,Self Enquiry,Small Business,Male,Basic,Married,Executive
53,3,8,3,4,3,3,0,3,0,0,30427,Self Enquiry,Salaried,Female,Super Deluxe,Married,AVP
37,1,21,4,4,3,2,1,5,1,3,25264,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
34,1,16,2,3,5,2,0,4,0,0,21125,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
24,2,16,2,3,3,1,0,4,1,1,17145,Company Invited,Small Business,Male,Basic,Married,Executive
31,3,36,4,4,5,2,0,2,1,2,22793,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
22,1,12,3,3,3,1,0,2,1,0,17773,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
41,3,31,4,2,4,6,1,3,1,3,31872,Company Invited,Salaried,Female,Super Deluxe,Single,AVP
31,1,10,4,4,3,3,0,3,1,2,20761,Company Invited,Small Business,Female,Basic,Married,Executive
34,1,12,2,3,5,3,0,2,1,1,17960,Self Enquiry,Small Business,Male,Basic,Single,Executive
46,3,8,3,3,5,1,0,2,1,0,32048,Self Enquiry,Small Business,Female,Super Deluxe,Divorced,AVP
26,1,31,2,5,3,2,0,2,1,1,17293,Self Enquiry,Salaried,Male,Basic,Single,Executive
36,1,25,3,2,5,3,0,3,0,2,23886,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
23,1,15,4,6,5,3,0,1,0,2,21129,Self Enquiry,Salaried,Male,Basic,Married,Executive
29,1,9,3,5,5,2,0,4,0,1,21239,Company Invited,Small Business,Male,Basic,Single,Executive
32,1,31,2,3,3,2,1,5,1,0,17795,Self Enquiry,Salaried,Male,Basic,Single,Executive
29,1,9,3,4,3,8,0,3,0,1,23060,Self Enquiry,Small Business,Male,Basic,Unmarried,Executive
20,3,8,2,3,3,2,0,4,0,0,17783,Self Enquiry,Small Business,Female,Basic,Single,Executive
20,3,27,2,1,3,2,0,3,1,1,17678,Self Enquiry,Small Business,Male,Basic,Single,Executive
58,1,8,3,4,3,1,0,5,0,0,17372,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
34,1,16,2,3,4,2,0,2,1,0,17008,Self Enquiry,Salaried,Male,Basic,Married,Executive
38,1,11,3,4,3,2,1,5,1,2,21674,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
29,3,26,2,3,3,2,0,3,0,1,17157,Company Invited,Large Business,Female,Basic,Married,Executive
36,3,15,4,5,3,6,1,5,1,3,29055,Company Invited,Small Business,Female,Standard,Married,Senior Manager
33,3,17,4,4,3,2,0,3,1,2,23326,Company Invited,Small Business,Male,Deluxe,Unmarried,Manager
50,3,9,4,5,4,4,0,3,1,3,24068,Company Invited,Small Business,Male,Deluxe,Married,Manager
18,3,16,3,4,3,2,0,2,1,2,16200,Self Enquiry,Small Business,Female,Basic,Single,Executive
53,1,9,3,5,3,2,0,3,1,1,21890,Self Enquiry,Salaried,Female,Basic,Unmarried,Executive
36,3,14,3,4,3,3,1,4,1,2,23882,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
27,3,16,3,4,3,2,1,3,1,2,20769,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
27,1,11,2,3,4,2,1,3,0,1,17478,Self Enquiry,Salaried,Female,Basic,Single,Executive
26,3,26,3,5,4,3,1,2,0,1,21091,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
35,1,29,2,4,3,4,1,4,1,1,20916,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
45,1,9,4,2,3,3,1,4,1,1,26557,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
42,3,20,3,4,3,1,0,3,1,0,21244,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
41,1,15,4,4,3,5,1,3,1,2,22747,Company Invited,Salaried,Male,Deluxe,Married,Manager
37,3,18,4,4,3,2,0,5,0,3,28416,Company Invited,Large Business,Female,Standard,Married,Senior Manager
55,1,8,3,3,4,4,0,2,1,1,25976,Company Invited,Salaried,Male,Standard,Divorced,Senior Manager
28,1,11,4,4,3,3,0,4,1,2,21195,Self Enquiry,Salaried,Male,Basic,Married,Executive
39,3,17,4,5,3,2,1,3,1,2,27418,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
45,1,6,3,1,3,1,0,4,1,1,34202,Self Enquiry,Salaried,Male,King,Married,VP
33,3,23,2,3,3,2,0,3,1,1,32444,Company Invited,Salaried,Male,Super Deluxe,Single,AVP
20,1,17,4,5,4,3,1,5,0,3,20537,Company Invited,Small Business,Female,Basic,Single,Executive
40,3,32,3,3,5,2,0,1,1,2,23396,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
35,1,6,2,4,3,7,0,1,1,1,17258,Self Enquiry,Small Business,Male,Basic,Married,Executive
28,1,16,3,4,4,8,0,3,0,1,20702,Company Invited,Small Business,Male,Basic,Married,Executive
40,3,10,3,4,3,1,0,2,1,0,25855,Self Enquiry,Small Business,Male,Standard,Divorced,Senior Manager
33,3,15,3,4,3,3,0,4,1,2,27676,Company Invited,Small Business,Fe Male,Standard,Unmarried,Senior Manager
56,3,7,4,4,3,5,0,1,0,3,28917,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
36,1,8,4,4,4,3,1,3,1,1,22927,Company Invited,Small Business,Male,Basic,Married,Executive
25,3,10,3,4,3,2,0,4,1,1,23677,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
51,1,24,3,5,5,7,0,3,1,1,31947,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
38,1,8,3,4,4,5,0,3,0,0,17468,Company Invited,Small Business,Female,Basic,Married,Executive
58,3,36,3,5,3,5,0,3,0,1,32796,Self Enquiry,Small Business,Male,Super Deluxe,Married,AVP
33,1,20,2,3,3,6,1,2,0,1,17436,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
35,1,24,3,3,3,2,1,3,1,0,20689,Company Invited,Salaried,Male,Deluxe,Married,Manager
34,3,9,2,5,3,6,0,1,1,0,21029,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
33,1,15,2,3,3,1,0,2,1,0,17781,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
31,1,7,3,6,3,5,0,4,1,1,22511,Self Enquiry,Salaried,Male,Basic,Married,Executive
34,3,16,2,3,3,2,1,2,0,1,17220,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
38,3,9,3,3,3,1,0,2,1,1,25609,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
31,1,15,2,4,4,1,1,3,1,0,17657,Self Enquiry,Salaried,Male,Basic,Single,Executive
32,1,19,3,4,3,2,1,4,0,2,24533,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
36,1,32,4,4,4,3,1,3,1,2,20700,Company Invited,Salaried,Female,Basic,Married,Executive
55,1,8,3,4,3,2,0,5,0,2,29180,Company Invited,Salaried,Female,Standard,Married,Senior Manager
26,1,12,3,1,3,1,0,4,1,1,17544,Company Invited,Salaried,Male,Basic,Married,Executive
31,1,29,3,4,3,6,1,1,0,1,20810,Self Enquiry,Salaried,Female,Basic,Married,Executive
29,1,10,4,4,4,2,0,4,0,1,26333,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
46,1,7,4,4,3,5,0,5,0,2,20948,Self Enquiry,Small Business,Female,Basic,Married,Executive
49,3,9,3,5,4,2,1,1,1,1,26576,Self Enquiry,Small Business,Male,Deluxe,Unmarried,Manager
47,1,20,3,3,4,1,0,3,0,2,20467,Company Invited,Large Business,Male,Deluxe,Married,Manager
28,1,11,4,4,3,3,0,2,1,2,20996,Self Enquiry,Salaried,Female,Basic,Single,Executive
32,3,14,4,4,3,6,0,2,0,1,26225,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
34,1,11,2,4,5,3,0,1,1,1,26631,Self Enquiry,Small Business,Fe Male,Standard,Unmarried,Senior Manager
27,3,12,2,5,3,2,0,1,0,1,21644,Self Enquiry,Salaried,Female,Basic,Unmarried,Executive
53,3,8,3,4,3,3,0,3,1,0,30427,Self Enquiry,Salaried,Female,Super Deluxe,Divorced,AVP
47,1,14,2,4,3,4,0,5,1,1,23936,Company Invited,Small Business,Female,Deluxe,Married,Manager
30,2,13,3,5,4,3,0,3,1,2,21482,Self Enquiry,Small Business,Male,Basic,Married,Executive
35,1,6,1,4,3,2,0,4,1,0,17859,Self Enquiry,Small Business,Male,Basic,Single,Executive
32,1,6,3,4,4,7,0,3,1,0,17332,Company Invited,Salaried,Female,Basic,Divorced,Executive
32,1,16,3,5,4,2,1,3,1,1,21335,Self Enquiry,Salaried,Male,Basic,Unmarried,Executive
18,1,14,3,3,3,2,0,5,0,0,16904,Company Invited,Small Business,Male,Basic,Single,Executive
39,1,7,3,4,3,6,1,1,0,2,26539,Self Enquiry,Salaried,Fe Male,Standard,Unmarried,Senior Manager
52,1,10,3,4,3,4,0,4,1,2,31794,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
30,1,7,3,5,5,3,1,1,0,1,20997,Self Enquiry,Salaried,Female,Basic,Married,Executive
31,1,26,3,3,3,4,0,3,1,0,24824,Company Invited,Salaried,Male,Standard,Married,Senior Manager
40,1,14,3,3,5,3,1,1,0,0,21516,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
36,1,17,3,4,3,5,1,1,1,1,24820,Self Enquiry,Small Business,Fe Male,Deluxe,Unmarried,Manager
42,1,9,4,5,3,4,1,2,0,1,25489,Company Invited,Salaried,Fe Male,Deluxe,Unmarried,Manager
38,1,7,4,4,4,8,0,1,1,3,25125,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
34,1,6,3,3,5,6,0,1,1,2,17996,Company Invited,Salaried,Male,Basic,Married,Executive
35,1,13,3,4,3,3,0,3,0,1,23487,Self Enquiry,Salaried,Female,Deluxe,Unmarried,Manager
38,3,13,2,2,5,2,1,3,0,0,20605,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
20,3,7,4,6,5,2,0,3,1,2,21003,Company Invited,Large Business,Female,Basic,Single,Executive
35,1,14,4,6,3,3,1,5,1,1,24752,Company Invited,Salaried,Male,Deluxe,Unmarried,Manager
31,3,26,3,1,3,1,0,5,1,0,17791,Company Invited,Salaried,Male,Basic,Married,Executive
23,1,7,3,5,3,8,0,2,1,1,23453,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
38,3,16,2,3,3,2,1,3,0,1,20666,Company Invited,Large Business,Female,Deluxe,Single,Manager
35,1,17,3,4,3,3,1,3,1,2,22493,Company Invited,Small Business,Male,Basic,Married,Executive
38,1,32,4,4,3,5,1,3,1,2,23127,Company Invited,Small Business,Female,Deluxe,Divorced,Manager
51,1,7,3,5,3,4,0,3,0,1,22368,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
38,1,6,3,3,5,2,0,4,1,1,28582,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
32,3,9,3,5,3,2,0,5,0,2,21463,Company Invited,Salaried,Female,Basic,Unmarried,Executive
22,1,13,3,3,4,2,1,3,1,0,17472,Self Enquiry,Salaried,Male,Basic,Single,Executive
28,3,27,3,4,3,3,0,1,1,2,28659,Company Invited,Salaried,Female,Deluxe,Single,Manager
52,1,17,2,3,3,1,0,2,1,1,18149,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
24,2,28,2,5,3,2,0,1,0,1,16555,Self Enquiry,Salaried,Male,Basic,Married,Executive
26,3,14,2,4,5,7,0,3,1,1,20326,Self Enquiry,Large Business,Male,Deluxe,Single,Manager
35,1,27,3,2,3,2,0,1,1,1,21263,Self Enquiry,Large Business,Female,Basic,Divorced,Executive
37,1,25,4,4,3,4,0,3,0,2,26457,Company Invited,Salaried,Male,Deluxe,Unmarried,Manager
52,1,13,2,3,4,1,0,3,1,1,25445,Self Enquiry,Salaried,Male,Standard,Unmarried,Senior Manager
34,2,10,3,4,4,5,1,5,0,2,20955,Self Enquiry,Salaried,Male,Basic,Married,Executive
56,1,13,2,5,3,5,0,1,0,0,22260,Self Enquiry,Salaried,Male,Standard,Unmarried,Senior Manager
36,1,33,3,3,3,7,0,3,0,0,20237,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
39,1,13,2,4,3,2,0,5,1,0,34272,Company Invited,Small Business,Male,King,Married,VP
28,1,14,3,5,5,2,0,3,1,1,25489,Self Enquiry,Small Business,Fe Male,Deluxe,Unmarried,Manager
38,1,16,3,3,3,4,0,3,0,1,24824,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
47,1,9,3,4,3,4,0,1,0,1,26057,Self Enquiry,Large Business,Male,Deluxe,Married,Manager
34,1,8,2,4,3,2,0,4,0,1,24547,Company Invited,Salaried,Male,Deluxe,Married,Manager
34,1,36,3,5,3,3,0,5,1,1,23186,Company Invited,Small Business,Female,Deluxe,Unmarried,Manager
49,3,14,4,4,5,6,0,4,1,2,24164,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
25,3,32,2,3,3,2,0,4,0,0,21180,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
49,1,24,3,3,3,2,1,2,0,1,21804,Company Invited,Salaried,Male,Deluxe,Married,Manager
37,3,6,2,4,3,6,0,1,1,1,25609,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
26,1,23,3,5,3,2,0,3,0,2,17305,Self Enquiry,Small Business,Male,Basic,Married,Executive
41,1,9,3,5,3,4,0,5,0,2,21487,Self Enquiry,Salaried,Male,Basic,Unmarried,Executive
45,1,9,3,4,3,7,1,1,0,2,28887,Company Invited,Small Business,Male,Standard,Single,Senior Manager
34,2,9,4,4,3,3,0,1,1,3,22278,Self Enquiry,Salaried,Male,Basic,Married,Executive
36,3,6,3,3,3,7,0,1,1,1,21815,Self Enquiry,Salaried,Female,Deluxe,Unmarried,Manager
33,1,9,4,4,3,2,0,5,1,2,21746,Company Invited,Salaried,Male,Basic,Unmarried,Executive
36,3,17,3,5,5,2,0,5,1,2,28984,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
29,1,8,2,4,5,1,0,4,1,1,18339,Company Invited,Small Business,Male,Basic,Single,Executive
50,1,7,3,5,3,2,1,3,1,1,32642,Self Enquiry,Large Business,Female,Super Deluxe,Single,AVP
33,3,28,3,3,4,1,0,2,0,1,21146,Company Invited,Small Business,Male,Deluxe,Divorced,Manager
21,1,18,4,5,5,3,1,3,1,3,21278,Self Enquiry,Small Business,Female,Basic,Unmarried,Executive
